Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Morocco,MAR,2002,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1728.8916015625
Morocco,MAR,2001,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1591.3159179688
Morocco,MAR,2000,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-2014.8090820313
Morocco,MAR,1999,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1614.5107421875
Morocco,MAR,1998,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1564.0107421875
Morocco,MAR,1997,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1601.9990234375
Morocco,MAR,1996,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1355.39453125
Morocco,MAR,1995,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1102.9968261719
Morocco,MAR,1994,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1494.1733398438
Morocco,MAR,1993,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-905.46484375
Morocco,MAR,1992,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1841.1979980469
Morocco,MAR,1991,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1805.5268554688
Morocco,MAR,1990,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-2814.2712402344
Morocco,MAR,1989,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1601.8130371094
Morocco,MAR,1988,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1381.1875488281
Morocco,MAR,1987,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1582.3779785156
Morocco,MAR,1986,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1048.0669921875
Morocco,MAR,1985,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-964.4076171875
Morocco,MAR,1984,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-862.227783203098
Morocco,MAR,1983,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-861.207958984399
Morocco,MAR,1982,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-770.614160156302
Morocco,MAR,1981,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-657.413671875001
Morocco,MAR,1980,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-581.249951171902
Morocco,MAR,1979,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-480.250927734399
Morocco,MAR,1978,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-351.962817382799
Morocco,MAR,1977,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-304.435107421899
Morocco,MAR,1976,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-220.702026367201
Morocco,MAR,1975,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-173.644116210899
Morocco,MAR,1974,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-247.772045898399
Morocco,MAR,1973,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-293.484960937501
Morocco,MAR,1972,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-524.207075195312
Morocco,MAR,1971,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-639.951582031248
Morocco,MAR,1970,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-616.719155273443
Morocco,MAR,2012,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-10.8262857142869
Morocco,MAR,2011,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-10.8262857143075
Morocco,MAR,2010,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-10.8262857142818
Morocco,MAR,2009,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-13.8234285713956
Morocco,MAR,2008,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-100.000000000031
Morocco,MAR,2007,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,9.03428571426945
Morocco,MAR,2006,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,465.140571428482
Morocco,MAR,2005,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,741.302857142705
Morocco,MAR,2004,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,727.102857142764
Morocco,MAR,2003,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,235.645142857117
Morocco,MAR,2002,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-87.8446285714399
Morocco,MAR,2001,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,68.0394285714078
Morocco,MAR,2000,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,242.85714285709
Morocco,MAR,1999,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-38.7039999999917
Morocco,MAR,1998,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,88.571428571384
Morocco,MAR,1997,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0
Morocco,MAR,1996,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-3.08530978543331e-11
Morocco,MAR,1995,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-5.14033260401447e-12
Morocco,MAR,1994,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-5.14033260401447e-12
Morocco,MAR,1993,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-5.14033260401447e-12
Morocco,MAR,1992,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0
Morocco,MAR,1991,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-1.02917674382752e-11
Morocco,MAR,2019,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,93080.0018310547
Morocco,MAR,2018,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,86809.9975585938
Morocco,MAR,2017,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,84989.9978637695
Morocco,MAR,2016,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,80260.0021362305
Morocco,MAR,2015,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,81459.9990844727
Morocco,MAR,2014,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,79239.9978637695
Morocco,MAR,2013,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,78040.0009155273
Morocco,MAR,2012,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,77550.0030517578
Morocco,MAR,2011,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,75750
Morocco,MAR,2010,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,70779.9987792969
Morocco,MAR,2009,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,67349.9984741211
Morocco,MAR,2008,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,67330.0018310547
Morocco,MAR,2007,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,64839.9963378906
Morocco,MAR,2006,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,64080.0018310547
Morocco,MAR,2005,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,62119.9989318848
Morocco,MAR,2004,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,59110.0006103516
Morocco,MAR,2003,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,54500
Morocco,MAR,2002,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,54520.0004577637
Morocco,MAR,2001,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,53000
Morocco,MAR,2000,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,49450.0007629395
Morocco,MAR,1999,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,48369.9989318848
Morocco,MAR,1998,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,46200.0007629395
Morocco,MAR,1997,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,45299.9992370605
Morocco,MAR,1996,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,43380.0010681152
Morocco,MAR,1995,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,42720.0012207031
Morocco,MAR,1994,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,42029.9987792969
Morocco,MAR,1993,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,38909.9998474121
Morocco,MAR,1992,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,39220.0012207031
Morocco,MAR,1991,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,38130.0010681152
Morocco,MAR,1990,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,36800
Morocco,MAR,2012,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,114.250713335715
Morocco,MAR,2011,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,108.776188482451
Morocco,MAR,2010,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,102.665849178239
Morocco,MAR,2009,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,92.1841605886099
Morocco,MAR,2008,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,93.5123252196545
Morocco,MAR,2007,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,94.7444849363931
Morocco,MAR,2006,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,90.2429229252458
Morocco,MAR,2005,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,86.5103851114072
Morocco,MAR,2004,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,75.7790544914233
Morocco,MAR,2003,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,44.5549353644406
Morocco,MAR,2002,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,43.6349202810432
Morocco,MAR,2001,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,42.6521387350797
Morocco,MAR,2000,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,35.7750228762729
Morocco,MAR,1999,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,28.5086273527721
Morocco,MAR,1998,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,21.5600448826162
Morocco,MAR,1997,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,17.0425689656302
Morocco,MAR,1996,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,12.0804513917356
Morocco,MAR,1995,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,11.6106387760724
Morocco,MAR,1994,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,9.88069871172101
Morocco,MAR,1993,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,5.09244720477968
Morocco,MAR,1992,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,5.26494951185119
Morocco,MAR,1991,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,1.99791621751821
Morocco,MAR,2010,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Morocco,MAR,2008,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Morocco,MAR,2005,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Morocco,MAR,2000,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Morocco,MAR,1990,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Morocco,MAR,2019,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,12159.9998474121
Morocco,MAR,2018,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11970.0002670288
Morocco,MAR,2017,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11770.0004577637
Morocco,MAR,2016,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11670.0000762939
Morocco,MAR,2015,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11550.0001907349
Morocco,MAR,2014,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11479.9995422363
Morocco,MAR,2013,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11289.999961853
Morocco,MAR,2012,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11100.0003814697
Morocco,MAR,2011,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11010.0002288818
Morocco,MAR,2010,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10609.9996566772
Morocco,MAR,2009,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10380.0001144409
Morocco,MAR,2008,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10380.0001144409
Morocco,MAR,2007,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10300.0001907349
Morocco,MAR,2006,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10359.9996566772
Morocco,MAR,2005,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10229.9995422363
Morocco,MAR,2004,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10199.9998092651
Morocco,MAR,2003,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,9689.9995803833
Morocco,MAR,2002,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,9539.99996185303
Morocco,MAR,2001,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,9550.00019073486
Morocco,MAR,2000,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,9539.99996185303
Morocco,MAR,1999,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,9220.00026702881
Morocco,MAR,1998,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8899.99961853027
Morocco,MAR,1997,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8909.99984741211
Morocco,MAR,1996,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8520.00045776367
Morocco,MAR,1995,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8189.9995803833
Morocco,MAR,1994,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8149.99961853027
Morocco,MAR,1993,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,7869.99988555908
Morocco,MAR,1992,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8630.00011444092
Morocco,MAR,1991,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8770.00045776367
Morocco,MAR,1990,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8920.00007629395
Morocco,MAR,2012,Methane emissions (% change from 1990),EN.ATM.METH.ZG,30.2315178704042
Morocco,MAR,2011,Methane emissions (% change from 1990),EN.ATM.METH.ZG,28.9547382834395
Morocco,MAR,2010,Methane emissions (% change from 1990),EN.ATM.METH.ZG,27.6779586964747
Morocco,MAR,2009,Methane emissions (% change from 1990),EN.ATM.METH.ZG,22.5163732083249
Morocco,MAR,2008,Methane emissions (% change from 1990),EN.ATM.METH.ZG,22.0089961849151
Morocco,MAR,2007,Methane emissions (% change from 1990),EN.ATM.METH.ZG,20.1312675427232
Morocco,MAR,2006,Methane emissions (% change from 1990),EN.ATM.METH.ZG,17.9911772773151
Morocco,MAR,2005,Methane emissions (% change from 1990),EN.ATM.METH.ZG,14.9339054695893
Morocco,MAR,2004,Methane emissions (% change from 1990),EN.ATM.METH.ZG,12.3872631020901
Morocco,MAR,2003,Methane emissions (% change from 1990),EN.ATM.METH.ZG,8.34158182376021
Morocco,MAR,2002,Methane emissions (% change from 1990),EN.ATM.METH.ZG,4.98877374128759
Morocco,MAR,2001,Methane emissions (% change from 1990),EN.ATM.METH.ZG,4.72175032063409
Morocco,MAR,2000,Methane emissions (% change from 1990),EN.ATM.METH.ZG,4.08015689658725
Morocco,MAR,1999,Methane emissions (% change from 1990),EN.ATM.METH.ZG,1.04044813967179
Morocco,MAR,1998,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-2.22833917503531
Morocco,MAR,1997,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-3.8412126744515
Morocco,MAR,1996,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-7.01860707660851
Morocco,MAR,1995,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-9.99901343356558
Morocco,MAR,1994,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-11.6947151479145
Morocco,MAR,1993,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-9.60655513768023
Morocco,MAR,1992,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-2.17478271145317
Morocco,MAR,1991,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-1.6332553114677
Morocco,MAR,2019,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8890
Morocco,MAR,2018,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,9370
Morocco,MAR,2017,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,9210
Morocco,MAR,2016,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7830
Morocco,MAR,2015,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,9090
Morocco,MAR,2014,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8670
Morocco,MAR,2013,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8770
Morocco,MAR,2012,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8000
Morocco,MAR,2011,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8440
Morocco,MAR,2010,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8070
Morocco,MAR,2009,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7900
Morocco,MAR,2008,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8030
Morocco,MAR,2007,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7930
Morocco,MAR,2006,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8490
Morocco,MAR,2005,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8110
Morocco,MAR,2004,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7730
Morocco,MAR,2003,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7400
Morocco,MAR,2002,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7380
Morocco,MAR,2001,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7060
Morocco,MAR,2000,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6950
Morocco,MAR,1999,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6880
Morocco,MAR,1998,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6600
Morocco,MAR,1997,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6420
Morocco,MAR,1996,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6320
Morocco,MAR,1995,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,5690
Morocco,MAR,1994,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6110
Morocco,MAR,1993,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,5410
Morocco,MAR,1992,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,5660
Morocco,MAR,1991,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6180
Morocco,MAR,1990,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6330
Morocco,MAR,2012,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,5.3882399008027
Morocco,MAR,2011,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,4.35502186255956
Morocco,MAR,2010,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,3.32180382431639
Morocco,MAR,2009,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,2.417933824969
Morocco,MAR,2008,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,11.8889904065783
Morocco,MAR,2007,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,10.1769670865148
Morocco,MAR,2006,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,12.2479279514455
Morocco,MAR,2005,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,7.13850638473754
Morocco,MAR,2004,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,7.5208292544976
Morocco,MAR,2003,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,4.4704039678914
Morocco,MAR,2002,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,0.531336335356447
Morocco,MAR,2001,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,0.380147490700256
Morocco,MAR,2000,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,6.36407143944833
Morocco,MAR,1999,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-3.00039156823076
Morocco,MAR,1998,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-4.76679936478932
Morocco,MAR,1997,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-6.56039939959537
Morocco,MAR,1996,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-12.2332441427919
Morocco,MAR,1995,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-16.411603471905
Morocco,MAR,1994,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-14.8268398268398
Morocco,MAR,1993,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-12.2142095760186
Morocco,MAR,1992,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-10.4885901368313
Morocco,MAR,1991,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-3.56599012377906
Morocco,MAR,2010,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Morocco,MAR,2008,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Morocco,MAR,2005,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Morocco,MAR,2000,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Morocco,MAR,1990,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Morocco,MAR,2010,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Morocco,MAR,2008,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Morocco,MAR,2005,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Morocco,MAR,2000,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Morocco,MAR,1990,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Morocco,MAR,2011,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,3
Morocco,MAR,2000,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,3.6445
